sessiondatetime,sessionId,userCountry,sourcetype,action_shopHomePageVisit,action_productPageVisit,action_addToCartVisit,action_purchaseVisit
20191020T185038,2.38443E+28,Germany,orgsearch,0,1,1,1
20191020T124409,1.46807E+27,India,direct,0,1,1,0
20191020T131342,8.28452E+28,Germany,paysearch,0,1,0,0
20191020T191623,9.0938E+28,Germany,paysearch,0,1,0,0
20191020T111006,8.90688E+28,Germany,paysearch,0,1,0,0
20191020T142450,4.85786E+28,Germany,paysearch,0,1,0,0
20191020T095614,2.91772E+28,Germany,paysearch,0,1,1,1
20191020T200712,8.87587E+28,Germany,direct,0,1,0,1
20191019T232235,9.15886E+28,Germany,orgsearch,0,1,0,0
20191020T193653,4.47876E+28,Germany,orgsearch,0,1,0,0
20191020T124625,5.00508E+28,Germany,paysearch,0,1,1,0
20191020T200843,2.68211E+28,Germany,paysearch,0,1,0,0
20191020T094506,3.85894E+28,Germany,orgsearch,0,1,0,0
20191020T182055,5.53337E+27,Germany,direct,0,1,0,0
20191020T175728,6.4457E+28,Germany,orgsearch,0,1,0,0
20191020T121028,9.63707E+27,Germany,paysearch,0,1,0,0
20191020T155155,7.03644E+28,Germany,paysearch,0,1,1,0
20191020T104443,6.51232E+28,Germany,orgsearch,0,1,1,1
20191020T143345,2.61897E+28,Germany,paysearch,0,1,0,0
20191020T185302,1.70906E+28,Germany,orgsearch,0,1,1,0
20191020T150649,4.4563E+28,Germany,orgsearch,0,1,1,0
20191020T053502,2.23613E+28,Germany,paysearch,0,1,0,0
20191020T040734,1.33283E+28,Germany,paysearch,0,1,0,0
20191020T150650,8.83229E+28,Germany,affiliate,0,1,1,0
20191020T185510,6.2642E+28,Germany,paysearch,0,1,0,0
20191020T052905,4.11873E+28,Germany,affiliate,0,1,1,1
20191020T163311,7.93048E+27,Germany,paysearch,0,1,1,0
20191019T220353,2.47849E+28,United Kingdom,orgsearch,0,1,0,0
20191020T071520,3.78342E+28,Germany,orgsearch,0,1,0,0
20191020T141604,1.93987E+28,Germany,orgsearch,0,1,1,0
20191020T170658,7.73725E+28,Germany,paysearch,0,1,0,0
20191020T122402,1.91481E+28,Germany,orgsearch,0,1,0,0
20191020T105800,3.37922E+28,Germany,direct,0,1,1,0
20191020T212331,1.98538E+28,Switzerland,affiliate,0,1,0,0
20191020T090132,2.03062E+28,Germany,orgsearch,0,1,0,1
20191020T150530,2.2041E+27,Germany,orgsearch,0,1,1,0
20191020T120259,7.60904E+28,Germany,orgsearch,0,1,0,0
20191020T112258,3.16693E+28,Germany,paysearch,0,1,0,0
20191020T052629,8.02798E+28,Germany,paysearch,0,1,1,0
20191020T092716,6.91358E+28,Germany,paysearch,0,1,1,1
20191020T091122,7.78425E+28,Germany,orgsearch,0,1,1,0
20191020T171749,6.32005E+28,Germany,affiliate,0,1,0,0
20191020T095447,4.26327E+28,Germany,paysearch,0,1,1,0
20191020T084659,3.34891E+28,Germany,paysearch,0,1,1,1
20191020T080635,2.53829E+28,Germany,paysearch,0,1,0,1
20191020T140321,9.43993E+27,Germany,paysearch,0,1,0,0
20191020T111352,6.87237E+28,Germany,paysearch,0,1,0,0
20191020T085454,2.35363E+28,Germany,paysearch,0,1,1,0
20191020T075845,6.51743E+27,Germany,direct,0,1,0,0
20191020T080510,5.91975E+28,Germany,direct,0,1,0,0
20191020T075646,3.72381E+28,Germany,paysearch,0,1,0,0
20191020T192927,2.34816E+28,Germany,paysearch,0,1,0,0
20191020T182302,5.64311E+28,Germany,paysearch,0,1,1,0
20191020T135721,6.78503E+28,Germany,affiliate,0,1,0,0
20191020T163914,1.94025E+28,Germany,direct,0,1,1,0
20191020T085440,8.52314E+27,Germany,orgsearch,0,1,1,0
20191020T123110,1.84275E+28,Germany,direct,0,1,1,1
20191020T091418,8.45875E+28,Germany,orgsearch,0,1,0,0
20191020T144904,3.07129E+28,Germany,affiliate,0,1,0,1
20191020T210526,6.63758E+27,Germany,paysearch,0,1,0,0
20191020T132308,8.32105E+28,Germany,paysearch,0,1,0,1
20191020T084423,5.21001E+28,Germany,paysearch,0,1,0,0
20191020T093131,5.45454E+28,Germany,orgsearch,0,1,1,1
20191020T112722,7.06207E+28,Germany,orgsearch,0,1,0,0
20191020T110818,8.43937E+27,Germany,direct,0,1,0,1
20191020T154624,1.12888E+28,Germany,paysearch,0,1,0,0
20191020T131132,8.18144E+28,Germany,orgsearch,0,1,1,1
20191020T102746,3.10224E+28,Germany,paysearch,0,1,0,0
20191020T110309,2.15136E+28,Germany,orgsearch,0,1,0,0
20191020T085009,1.15991E+28,Germany,paysearch,0,1,0,0
20191020T191827,1.81434E+28,Germany,orgsearch,0,1,0,0
20191020T165408,6.28926E+28,Germany,paysearch,0,1,0,1
20191020T062816,7.26135E+28,Germany,paysearch,0,1,1,0
20191020T195045,1.26764E+28,Germany,affiliate,0,1,0,0
20191019T223810,3.89939E+28,Germany,orgsearch,0,1,0,0
20191020T160806,9.84615E+27,Germany,paysearch,0,1,0,1
20191020T080650,9.12484E+28,Germany,orgsearch,0,1,0,0
20191020T190408,4.94685E+28,Germany,direct,0,1,0,0
20191020T192016,3.09473E+28,Germany,direct,0,1,1,0
20191020T200051,3.45168E+28,Germany,direct,0,1,1,0
20191020T150237,2.37483E+27,Germany,orgsearch,0,1,1,0
20191020T165312,1.57251E+27,Germany,orgsearch,0,1,0,0
20191020T112343,1.81729E+28,Germany,direct,0,1,1,1
20191020T093317,8.12884E+28,Germany,orgsearch,0,1,0,0
20191020T141709,4.50359E+27,Germany,affiliate,0,1,0,1
20191020T164320,1.22315E+28,Germany,paysearch,0,1,0,0
20191020T103216,7.07353E+28,Germany,paysearch,0,1,1,1
20191020T035945,6.11706E+28,Germany,paysearch,0,1,1,0
20191020T092704,6.55027E+28,Germany,orgsearch,0,1,1,1
20191020T163118,7.70552E+28,Germany,paysearch,0,1,1,1
20191020T183109,2.15818E+28,United Arab Emirates,orgsearch,0,1,0,0
20191020T201655,1.64105E+28,Germany,orgsearch,0,1,0,0
20191020T132954,8.69765E+27,Germany,orgsearch,0,1,0,0
20191020T111109,4.73321E+28,Germany,orgsearch,0,1,0,0
20191020T203957,6.00697E+28,Germany,paysearch,0,1,1,0
20191020T182650,7.41535E+28,Germany,affiliate,0,1,0,1
20191020T002505,7.75856E+28,Germany,affiliate,0,1,0,0
20191020T093350,8.9714E+28,Germany,direct,0,1,1,1
20191020T082032,4.78195E+28,Germany,direct,0,1,1,0
20191020T142340,1.48267E+28,Germany,paysearch,0,1,0,0
20191020T092806,1.50139E+28,Germany,orgsearch,0,1,1,1
20191019T234015,6.61225E+28,Germany,direct,0,1,0,0
20191020T054549,6.58829E+27,Germany,paysearch,0,1,1,1
20191020T170543,8.00505E+28,Germany,paysearch,0,1,0,0
20191020T182855,7.26704E+28,Germany,orgsearch,0,1,1,0
20191020T161052,5.94651E+28,Germany,orgsearch,0,1,0,0
20191020T145717,1.88893E+28,Germany,paysearch,0,1,0,1
20191020T070132,7.26209E+28,Germany,direct,0,1,1,1
20191020T081358,1.07817E+28,Germany,orgsearch,0,1,0,0
20191020T092827,2.95306E+28,Germany,paysearch,0,1,1,1
20191019T221954,8.27185E+28,Germany,paysearch,0,1,1,0
20191020T085433,6.63458E+28,Germany,paysearch,0,1,0,0
20191020T141720,8.25664E+28,Germany,paysearch,0,1,0,0
20191020T101402,6.82484E+28,Germany,orgsearch,0,1,1,1
20191020T200424,6.85914E+28,Germany,orgsearch,0,1,0,0
20191020T100323,1.2218E+28,Germany,affiliate,0,1,1,1
20191020T160432,3.94023E+28,Germany,affiliate,0,1,0,1
20191020T144637,6.37473E+28,Germany,orgsearch,0,1,1,1
20191020T144308,3.588E+28,Germany,orgsearch,0,1,0,0
20191020T072524,1.78892E+28,Germany,direct,0,1,0,0
20191020T180626,8.72226E+28,Germany,direct,0,1,0,0
20191020T173204,6.66737E+27,Germany,orgsearch,0,1,1,0
20191020T112701,1.19106E+28,Germany,paysearch,0,1,0,0
20191020T163628,3.42193E+28,Germany,orgsearch,0,1,0,0
20191020T161021,9.13844E+28,Germany,paysearch,0,1,1,1
20191020T171125,4.57038E+28,Germany,direct,0,1,0,0
20191020T171852,4.16463E+28,Germany,orgsearch,0,1,1,1
20191020T131251,1.49419E+28,Germany,direct,0,1,0,0
20191020T151238,7.39883E+28,Germany,direct,0,1,0,0
20191020T101843,8.63931E+28,Germany,orgsearch,0,1,1,1
20191020T110055,8.72226E+28,Germany,direct,0,1,1,1
20191020T183638,6.2642E+28,Germany,direct,0,1,0,0
20191020T160712,6.45994E+28,Germany,orgsearch,0,1,0,0
20191020T200346,4.02119E+28,Germany,paysearch,0,1,1,1
20191020T191606,4.90709E+28,Germany,paysearch,0,1,0,0
20191020T072959,5.64117E+28,Germany,paysearch,0,1,0,0
20191020T144720,2.4711E+28,Germany,paysearch,0,1,0,0
20191020T100450,7.01015E+28,Germany,direct,0,1,0,0
20191020T171050,4.94682E+28,Germany,paysearch,0,1,1,1
20191020T102430,7.95996E+26,Germany,orgsearch,0,1,1,0
20191020T114949,4.68921E+28,Germany,paysearch,0,1,1,0
20191020T134302,2.63629E+28,Germany,paysearch,0,1,1,1
20191020T090821,5.34391E+28,Germany,paysearch,0,1,0,0
20191020T153339,5.39996E+28,Germany,paysearch,0,1,0,1
20191020T121113,7.23401E+28,Germany,orgsearch,0,1,0,0
20191020T205336,6.19586E+28,Germany,paysearch,0,1,0,0
20191020T090557,9.16314E+28,Germany,direct,0,1,0,0
20191020T193451,3.94799E+28,Germany,direct,0,1,1,0
20191020T195431,1.56935E+28,Germany,orgsearch,0,1,0,0
20191020T094309,5.09565E+28,Germany,paysearch,0,1,0,0
20191020T125202,7.07052E+28,Germany,paysearch,0,1,1,0
20191020T151801,8.2467E+27,Germany,paysearch,0,1,0,0
20191020T182454,8.8591E+28,Germany,direct,0,1,1,1
20191020T185617,2.49896E+28,Germany,orgsearch,0,1,1,0
20191020T103451,5.06228E+27,Germany,paysearch,0,1,0,0
20191020T082310,3.19922E+28,Germany,direct,0,1,0,0
20191020T094107,3.39551E+28,Germany,direct,0,1,0,0
20191020T135258,6.82041E+27,Germany,direct,0,1,1,0
20191020T201632,1.87359E+28,Germany,orgsearch,0,1,0,0
20191020T163726,8.37075E+28,Germany,direct,0,1,0,0
20191020T173641,1.82906E+28,Germany,paysearch,0,1,0,0
20191020T142519,5.12759E+28,Germany,orgsearch,0,1,1,0
20191020T100358,8.00799E+28,Germany,paysearch,0,1,0,0
20191020T203746,1.85979E+28,Germany,orgsearch,0,1,0,0
20191020T074052,6.3775E+28,Germany,orgsearch,0,1,1,1
20191020T114909,4.42313E+28,Germany,paysearch,0,1,1,1
20191020T092826,2.9037E+28,Germany,paysearch,0,1,0,0
20191020T164207,2.56904E+28,Germany,paysearch,0,1,0,0
20191020T105129,9.13488E+28,Germany,affiliate,0,1,1,0
20191020T131751,3.47362E+28,Germany,orgsearch,0,1,0,0
20191020T090024,9.02007E+28,Germany,orgsearch,0,1,0,0
20191020T132101,2.90849E+28,Germany,paysearch,0,1,1,0
20191020T084518,7.84674E+28,Germany,orgsearch,0,1,0,1
20191020T195405,4.96747E+28,Germany,paysearch,0,1,0,0
20191020T183630,2.23897E+28,Germany,paysearch,0,1,1,0
20191020T180820,6.38696E+28,Germany,affiliate,0,1,0,0
20191020T204853,7.39553E+27,Germany,paysearch,0,1,0,0
20191020T150052,3.86191E+28,Germany,paysearch,0,1,0,0
20191020T131226,5.59978E+28,Germany,direct,0,1,1,0
20191020T110227,1.60122E+28,Germany,direct,0,1,1,0
20191020T092755,9.10091E+28,Germany,direct,0,1,0,0
20191020T132545,4.1666E+27,Germany,orgsearch,0,1,0,0
20191020T060417,1.49591E+28,Germany,orgsearch,0,1,1,1
20191020T105510,1.87826E+28,Germany,orgsearch,0,1,0,0
20191020T113758,6.70275E+28,Germany,orgsearch,0,1,1,1
20191020T185742,9.02791E+28,Germany,paysearch,0,1,1,1
20191020T181124,2.71184E+28,Germany,affiliate,0,1,0,0
20191020T104427,4.82353E+28,Germany,paysearch,0,1,0,0
20191020T080212,2.15446E+28,Germany,paysearch,0,1,1,1
20191020T063418,1.03808E+28,Germany,paysearch,0,1,1,1
20191020T152432,1.22234E+28,Germany,orgsearch,0,1,0,0
20191020T144032,7.60608E+28,Germany,orgsearch,0,1,1,0
20191020T212144,1.94867E+27,Germany,orgsearch,0,1,1,0
20191020T093251,4.27989E+28,Germany,affiliate,0,1,0,0
20191020T144210,1.93369E+28,Germany,orgsearch,0,1,1,1
20191020T212302,3.51269E+28,Germany,paysearch,0,1,1,1
20191020T120545,1.45039E+28,Germany,paysearch,0,1,1,1
20191020T095200,3.4204E+28,Germany,paysearch,0,1,1,1
20191020T065707,4.25313E+28,Germany,paysearch,0,1,1,1
20191020T110852,2.4454E+28,Germany,paysearch,0,1,1,1
20191020T171434,9.01516E+28,Germany,paysearch,0,1,1,1
20191020T151206,6.93314E+28,Germany,orgsearch,0,1,0,0
20191020T173100,6.47901E+28,Germany,orgsearch,0,1,0,0
20191020T121951,5.38031E+28,Germany,paysearch,0,1,1,0
20191020T070141,1.58681E+28,Germany,orgsearch,0,1,0,0
20191020T074554,5.78825E+28,Germany,affiliate,0,1,1,1
20191020T090619,3.51506E+28,Germany,affiliate,0,1,0,0
20191020T114412,1.2988E+28,Germany,paysearch,0,1,0,0
20191020T193949,2.65392E+28,Germany,paysearch,0,1,0,1
20191020T111152,3.72198E+27,Germany,orgsearch,0,1,0,0
20191020T153128,9.18601E+28,Germany,direct,0,1,0,0
20191020T161856,2.22862E+28,Germany,affiliate,0,1,0,0
20191020T084236,2.91602E+26,Germany,orgsearch,0,1,0,0
20191020T190420,2.66186E+28,Germany,orgsearch,0,1,0,0
20191020T101601,4.48516E+28,Germany,direct,0,1,1,0
20191020T150907,6.23281E+28,Germany,direct,0,1,0,0
20191020T070243,5.03919E+28,Germany,paysearch,0,1,0,0
20191020T091501,5.23497E+28,Germany,orgsearch,0,1,0,0
20191020T161710,1.34394E+28,Germany,paysearch,0,1,1,1
20191020T130724,2.87752E+28,Germany,direct,0,1,0,0
20191020T174029,3.0482E+28,Germany,direct,0,1,0,0
20191020T143444,1.96605E+28,Germany,direct,0,1,0,0
20191020T114622,6.72386E+27,Germany,direct,0,1,0,0
20191020T172719,1.35354E+28,Germany,direct,0,1,0,0
20191020T092929,6.44842E+28,Germany,direct,0,1,1,1
20191020T211014,8.98182E+28,Germany,paysearch,0,1,1,1
20191020T162009,4.75186E+28,Germany,affiliate,0,1,1,1
20191020T084001,1.55184E+28,Germany,paysearch,0,1,0,0
20191020T090414,7.11337E+28,Germany,paysearch,0,1,0,0
20191020T090636,3.75758E+28,Germany,orgsearch,0,1,0,0
20191020T164518,8.52311E+28,Germany,direct,0,1,0,1
20191020T151138,4.44636E+28,Germany,paysearch,0,1,1,0
20191020T112158,4.74408E+28,Germany,affiliate,0,1,0,0
20191020T143319,8.7805E+28,Germany,paysearch,0,1,0,0
20191020T102702,6.68783E+28,Germany,paysearch,0,1,1,0
20191020T151806,4.29861E+28,Germany,paysearch,0,1,0,0
20191020T134222,8.25664E+28,Germany,paysearch,0,1,0,0
20191020T190935,4.09E+28,Germany,paysearch,0,1,1,0
20191020T174520,1.73374E+28,Germany,affiliate,0,1,1,0
20191020T041700,4.55119E+28,Germany,affiliate,0,1,0,0
20191020T195223,2.56287E+28,Germany,affiliate,0,1,0,0
20191020T185219,8.82291E+28,Germany,affiliate,0,1,1,0
20191020T161721,3.5568E+28,Germany,direct,0,1,0,0
20191020T155249,2.01967E+28,Germany,orgsearch,0,1,0,0
20191020T072419,1.73073E+28,Germany,direct,0,1,0,0
20191020T175421,4.97514E+28,Germany,paysearch,0,1,0,0
20191020T083109,4.67437E+27,Germany,orgsearch,0,1,0,0
20191020T131118,1.93384E+28,Germany,paysearch,0,1,0,0
20191020T190351,9.26468E+27,Germany,direct,0,1,1,0
20191020T105756,3.8588E+28,Germany,direct,0,1,1,0
20191020T152524,3.93977E+28,Germany,orgsearch,0,1,0,0
20191020T174452,1.75329E+28,Germany,direct,0,1,0,0
20191020T212700,4.55144E+28,Germany,paysearch,0,1,0,0
20191020T162827,4.88513E+28,Germany,paysearch,0,1,0,0
20191020T084930,2.83036E+27,Germany,paysearch,0,1,0,0
20191020T122139,1.06313E+28,Germany,paysearch,0,1,0,0
20191020T144225,1.85167E+28,Germany,affiliate,0,1,1,1
20191020T183936,6.37793E+28,Germany,affiliate,0,1,1,0
20191020T143423,5.56321E+27,Germany,paysearch,0,1,0,0
20191020T115321,7.78852E+28,Germany,orgsearch,0,1,0,0
20191020T204600,6.9218E+27,Austria,affiliate,0,1,0,0
20191020T151238,2.54405E+28,Germany,affiliate,0,1,1,0
20191020T114933,9.05559E+28,Germany,orgsearch,0,1,0,0
20191020T111654,9.06336E+28,Germany,paysearch,0,1,1,0
20191020T113251,3.08374E+28,Germany,paysearch,0,1,0,0
20191020T193659,6.36504E+28,Germany,paysearch,0,1,0,0
20191020T161245,1.96605E+28,Germany,direct,0,1,0,0
20191020T091508,3.12581E+28,Germany,orgsearch,0,1,0,1
20191020T095150,5.52724E+28,Germany,paysearch,0,1,0,1
20191020T130907,5.14264E+28,Germany,paysearch,0,1,0,0
20191020T151225,3.60657E+28,Germany,paysearch,0,1,0,1
20191020T063327,6.44128E+28,Germany,paysearch,0,1,0,0
20191020T184149,7.19473E+28,Germany,paysearch,0,1,1,1
20191020T185720,3.49696E+27,Germany,direct,0,1,0,0
20191020T210947,8.46027E+28,Germany,paysearch,0,1,1,0
20191020T095130,8.61395E+28,Germany,paysearch,0,1,0,0
20191020T190510,3.39551E+28,Germany,direct,0,1,0,0
20191020T083415,8.30261E+28,Germany,orgsearch,0,1,0,0
20191020T092230,8.36972E+28,Germany,paysearch,0,1,0,0
20191020T215105,5.75059E+28,Switzerland,orgsearch,0,1,1,0
20191020T131028,5.01223E+28,Germany,orgsearch,0,1,0,0
20191020T121633,7.6247E+28,Germany,paysearch,0,1,0,0
20191020T123527,2.26525E+27,Germany,paysearch,0,1,0,0
20191020T092710,4.29578E+28,Germany,affiliate,0,1,0,0
20191020T180844,9.17441E+28,Germany,paysearch,0,1,0,0
20191020T112549,2.00074E+28,Germany,orgsearch,0,1,0,0
20191020T111745,6.68111E+27,Germany,direct,0,1,0,0
20191020T194621,7.39726E+28,Germany,paysearch,0,1,0,0
20191020T080119,7.65883E+28,Germany,orgsearch,0,1,0,0
20191020T133636,5.95088E+28,Germany,direct,0,1,1,0
20191020T192133,9.0938E+28,Germany,paysearch,0,1,0,0
20191020T154139,2.71184E+28,Germany,paysearch,0,1,0,0
20191020T093709,3.43615E+28,Germany,paysearch,0,1,0,0
20191020T091605,2.48155E+27,Germany,orgsearch,0,1,0,0
20191020T163032,7.857E+28,Germany,paysearch,0,1,0,0
20191020T095541,8.16972E+28,Germany,orgsearch,0,1,1,1
20191020T100500,7.14316E+28,Germany,paysearch,0,1,0,0
20191020T081423,5.56029E+28,Germany,paysearch,0,1,0,0
20191020T090129,2.37379E+28,Germany,paysearch,0,1,0,1
20191020T144929,2.39764E+28,Germany,paysearch,0,1,0,0
20191020T084506,5.10112E+28,Germany,paysearch,0,1,0,0
20191020T212716,5.85878E+28,Germany,paysearch,0,1,0,0
20191020T101230,6.64815E+28,Germany,paysearch,0,1,1,1
20191020T160432,3.79796E+28,Germany,paysearch,0,1,1,0
20191020T090429,6.88631E+28,Germany,paysearch,0,1,0,0
20191020T171701,3.26848E+28,Germany,affiliate,0,1,0,0
20191020T085302,3.27326E+28,Germany,direct,0,1,1,0
20191020T081502,2.03927E+28,Germany,orgsearch,0,1,0,0
20191020T090503,7.42633E+28,Germany,orgsearch,0,1,0,0
20191020T180047,5.22807E+28,Germany,direct,0,1,0,0
20191020T065157,1.24772E+28,Germany,orgsearch,0,1,0,0
20191020T144735,1.25819E+28,Germany,paysearch,0,1,0,0
20191020T162518,1.65781E+28,Germany,paysearch,0,1,1,0
20191020T034954,5.37746E+28,Germany,paysearch,0,1,0,0
20191020T063635,2.03205E+28,Germany,affiliate,0,1,0,0
20191020T153937,8.51534E+28,Germany,direct,0,1,0,0
20191020T172006,6.01521E+28,Germany,direct,0,1,0,0
20191020T070203,2.28998E+28,Germany,paysearch,0,1,0,0
20191020T062028,9.97714E+27,Germany,paysearch,0,1,1,1
20191020T184646,5.72491E+28,Germany,paysearch,0,1,1,0
20191020T140550,6.3914E+28,Germany,paysearch,0,1,1,0
20191020T125954,4.31513E+28,Germany,paysearch,0,1,1,1
20191020T200205,1.17835E+28,Germany,orgsearch,0,1,0,0
20191020T072109,8.16363E+28,Germany,affiliate,0,1,0,0
20191020T085114,2.25766E+28,Germany,direct,0,1,0,0
20191020T095635,4.47592E+28,Germany,direct,0,1,0,0
20191020T094625,2.52808E+28,Germany,paysearch,0,1,1,0
20191020T154144,4.63478E+28,Germany,orgsearch,0,1,0,0
20191020T090104,3.47737E+28,Germany,direct,0,1,0,1
20191020T190235,3.47934E+28,Germany,paysearch,0,1,1,1
20191020T100001,3.93046E+28,Germany,direct,0,1,1,1
20191020T123255,1.86932E+27,Germany,paysearch,0,1,1,0
20191020T101042,1.75769E+28,Germany,orgsearch,0,1,0,0
20191020T195117,7.74717E+28,Germany,direct,0,1,0,0
20191020T164400,8.40591E+28,Germany,direct,0,1,0,0
20191020T105252,5.46659E+28,Germany,direct,0,1,0,0
20191020T155437,5.57795E+28,Germany,paysearch,0,1,1,0
20191020T144339,9.12076E+28,Germany,orgsearch,0,1,0,0
20191020T122548,4.03557E+28,Germany,paysearch,0,1,1,1
20191020T205549,4.16453E+28,Germany,paysearch,0,1,0,0
20191020T112548,4.26679E+28,Germany,paysearch,0,1,1,0
20191020T135021,8.7164E+27,Germany,paysearch,0,1,0,0
20191020T062409,6.12595E+28,Germany,orgsearch,0,1,0,1
20191020T095421,9.95326E+27,Germany,paysearch,0,1,0,0
20191020T190609,6.04767E+28,Germany,paysearch,0,1,1,1
20191020T145914,1.80393E+28,Germany,paysearch,0,1,0,0
20191020T194127,5.00508E+28,Germany,paysearch,0,1,0,0
20191019T235226,5.86186E+28,Germany,paysearch,0,1,0,1
20191020T214958,4.82345E+28,Germany,affiliate,0,1,0,0
20191020T184843,5.59077E+28,Germany,orgsearch,0,1,0,0
20191020T114220,9.07368E+28,Germany,paysearch,0,1,0,0
20191020T032638,6.28859E+28,Germany,paysearch,0,1,1,1
20191020T102855,6.63312E+28,Germany,orgsearch,0,1,0,0
20191020T083328,6.77337E+27,Switzerland,orgsearch,0,1,0,0
20191020T105142,2.1087E+28,Germany,orgsearch,0,1,1,0
20191020T211208,7.93657E+28,Germany,orgsearch,0,1,0,0
20191020T035344,5.37746E+28,Germany,orgsearch,0,1,0,0
20191020T122327,6.54435E+28,Germany,direct,0,1,1,0
20191020T185434,2.24822E+28,Germany,paysearch,0,1,0,0
20191020T073829,5.34582E+28,Germany,orgsearch,0,1,0,0
20191020T094103,7.30587E+26,Germany,orgsearch,0,1,0,0
20191020T074606,4.14925E+28,Germany,affiliate,0,1,1,0
20191020T131443,4.82754E+28,Germany,paysearch,0,1,0,0
20191020T031005,2.92835E+28,Germany,direct,0,1,1,1
20191020T194803,3.97548E+28,United Kingdom,orgsearch,0,1,0,0
20191020T103641,4.47912E+27,Germany,direct,0,1,1,0
20191020T190822,1.34441E+28,Germany,orgsearch,0,1,0,0
20191020T151827,6.87237E+28,Germany,paysearch,0,1,1,1
20191020T123152,6.52553E+28,Germany,direct,0,1,1,1
20191020T111534,3.4366E+28,Germany,orgsearch,0,1,0,0
20191020T192958,3.06335E+28,Germany,paysearch,0,1,0,0
20191020T113023,9.12966E+28,Germany,paysearch,0,1,0,0
20191020T185449,4.62426E+28,Germany,paysearch,0,1,1,0
20191020T061031,1.46423E+28,Germany,paysearch,0,1,1,1
20191020T084710,7.79363E+28,Germany,paysearch,0,1,0,0
20191020T092442,3.80125E+28,Germany,orgsearch,0,1,0,0
20191020T104748,4.41779E+28,Germany,direct,0,1,0,0
20191020T170616,4.0145E+28,Germany,paysearch,0,1,1,1
20191020T074342,3.70325E+28,Germany,affiliate,0,1,1,0
20191020T203537,5.63429E+28,Germany,paysearch,0,1,0,0
20191020T173841,3.81194E+28,Germany,paysearch,0,1,0,0
20191020T100758,3.9464E+28,Germany,paysearch,0,1,1,0
20191020T075332,1.33525E+28,Germany,paysearch,0,1,1,1
20191020T092043,2.82488E+28,Germany,orgsearch,0,1,1,1
20191020T092233,1.00356E+28,Germany,orgsearch,0,1,1,1
20191020T074218,8.97638E+28,Germany,affiliate,0,1,0,0
20191020T185742,2.75614E+28,Germany,affiliate,0,1,1,0
20191020T155632,2.07918E+28,Germany,orgsearch,0,1,1,1
20191020T065435,6.61672E+27,Germany,direct,0,1,0,0
20191020T121529,7.22059E+28,Germany,paysearch,0,1,0,0
20191020T123103,6.07367E+28,Germany,paysearch,0,1,0,0
20191020T213024,6.25634E+28,Germany,orgsearch,0,1,0,0
20191020T112050,6.08867E+28,Germany,affiliate,0,1,1,1
20191020T175043,4.85389E+28,Germany,paysearch,0,1,0,0
20191020T150648,7.80117E+28,Germany,paysearch,0,1,0,0
20191020T120253,5.52911E+28,Germany,paysearch,0,1,1,0
20191019T225921,1.88698E+28,Germany,paysearch,0,1,0,0
20191019T221929,9.51671E+27,Germany,paysearch,0,1,0,0
20191020T094533,6.58397E+28,Germany,paysearch,0,1,1,0
20191020T170444,6.23281E+28,Germany,direct,0,1,1,0
20191020T075753,5.37727E+28,Germany,paysearch,0,1,0,0
20191020T150013,6.12243E+28,Germany,affiliate,0,1,0,0
20191020T164644,7.21508E+28,Germany,paysearch,0,1,0,0
20191020T172319,4.60135E+28,Germany,orgsearch,0,1,0,0
20191020T131116,2.79019E+28,Germany,direct,0,1,1,1
20191020T152310,2.94669E+28,Germany,orgsearch,0,1,0,0
20191020T143906,3.11104E+28,Germany,direct,0,1,1,1
20191020T155728,3.28643E+28,Germany,direct,0,1,1,1
20191020T150041,3.42032E+28,Germany,direct,0,1,0,0
